direction,src_id,src_label,dst_id,dst_label,weight,relations
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45590,entity[45590] (attributes::DogsAllowed::True),0.00000499,attributes::DogsAllowed
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45540,entity[45540] (attributes::BikeParking::True),0.00000490,attributes::BikeParking
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45646,entity[45646] (attributes::HasTV::True),0.00000483,attributes::HasTV
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45702,entity[45702] (attributes::RestaurantsReservations::True),0.00000380,attributes::RestaurantsReservations
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45592,entity[45592] (attributes::RestaurantsTakeOut::True),0.00000346,attributes::RestaurantsTakeOut
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45694,entity[45694] (attributes::WiFi::no),0.00000340,attributes::WiFi
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45613,entity[45613] (attributes::GoodForKids::False),0.00000322,attributes::GoodForKids
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45547,entity[45547] (attributes::OutdoorSeating::True),0.00000297,attributes::OutdoorSeating
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45609,entity[45609] (stars::4.5),0.00000255,stars
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45561,entity[45561] (attributes::Caters::False),0.00000218,attributes::Caters
out,7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),45927,entity[45927] (attributes::Alcohol::full_bar),0.00000148,attributes::Alcohol
in,180488,user[43989] (gebvA4YEQwDNCMEbyfUYqQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.60679972,user->item
in,166765,user[30266] (Qj1hYw1p291aeBGsFLLhkw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.45017990,user->item
in,169214,user[32715] (yBOAoIDR7b6r3v3pAqNnLA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.43871391,user->item
in,171954,user[35455] (UDAq1qkLKq5mIybBfNzS_A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.42555577,user->item
in,176913,user[40414] (Wncmy7Vs1BsD8XrVnuhk3A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.40562695,user->item
in,165720,user[29221] (4IGL7UrjG1WlSPSayL6T4A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.37999481,user->item
in,161889,user[25390] (OJAXdqwiA8aWXTJw_2hu1w),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.35225901,user->item
in,174755,user[38256] (UguXzxEsXbCpzFgvWHHExg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.35225165,user->item
in,140591,user[4092] (yhwTdYacvHMjS5hSFvgQpg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.31622162,user->item
in,179866,user[43367] (nKEDm50eIkHFMQvuHRd2WA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.31369802,user->item
in,180642,user[44143] (obam2FNZJ7d3HhA2AGRGyA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.29375035,user->item
in,141818,user[5319] (ZpfTh2L2MIDZwnNZN3TWcA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.28968146,user->item
in,174294,user[37795] (K6SaKA0kN2g5_Lz13YyCaA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.28821173,user->item
in,142539,user[6040] (2o4Mta5K0hjShQwAC4U2vA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.28739849,user->item
in,162615,user[26116] (9FL3qSL0sfVjdUPY4armrg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.26415586,user->item
in,178613,user[42114] (qvBycvgpYXg9Jdv8UrWOKw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.25896692,user->item
in,176630,user[40131] (9VNoBMBTI2AkQeHBCMvghQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.25822476,user->item
in,173928,user[37429] (8He5Y1pyl1ymoDMGmbKNjw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.25082505,user->item
in,165850,user[29351] (Gki6epEdVq5iVEAGey0RMg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.25006631,user->item
in,174623,user[38124] (IYeKKqqCA9m_Twgu6WOspg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.24681474,user->item
in,167214,user[30715] (zj2ff8z23ejDFDAsEcs_BA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.23864841,user->item
in,149430,user[12931] (aPhwq_YYD1uCO3Q1mSlzcQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.22889502,user->item
in,150097,user[13598] (qrZVsscdoPKfewz50ZmLeA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.22301552,user->item
in,45554,entity[45554] (attributes::RestaurantsPriceRange2::2),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.22228377,attributes::RestaurantsPriceRange2_inv
in,170531,user[34032] (XPhKXWJCGyTTMNXQ_swZpQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.21912877,user->item
in,159370,user[22871] (wAHvCjMffHf9xCWFhgkRzg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.20436321,user->item
in,181146,user[44647] (WjPLEr26Y0nW_ZtCEymnDw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.19842224,user->item
in,181702,user[45203] (LPVSaUBvnSavuv_dgzrRSA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.19571136,user->item
in,148857,user[12358] (ySOWHay3yeaadfuXOuagMg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.19526036,user->item
in,180719,user[44220] (p9MNw2PKSwHaRn2i4gM5eA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.18522461,user->item
in,171254,user[34755] (xCf58sOiZxQFFQcb4TUUQQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.18286122,user->item
in,148313,user[11814] (X0o9AQXtSoE9wc8kPSc8ww),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.17903480,user->item
in,175199,user[38700] (6CW6DrRM9WCdiFQJIvC4zA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.17429517,user->item
in,150603,user[14104] (ib_ZTEwlCyz7xUCNXfmv_g),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.17417602,user->item
in,165278,user[28779] (X746pSIgjHPTQRvCUe2tmg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.17244077,user->item
in,143139,user[6640] (r8FW18DrUnOvvLjLZ9PquA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.16887021,user->item
in,169352,user[32853] (Cjul1bp0PtI4rhT7tPERYA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.16233322,user->item
in,155870,user[19371] (podBTLonm3NB3jwNBIclQg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.16222844,user->item
in,166508,user[30009] (50sMRHr0ptxYDcSB3FeZow),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.16118272,user->item
in,174131,user[37632] (B6jROr34RPJSrvn6bAnxqw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.15789735,user->item
in,159323,user[22824] (uRMslpetVek6hMAgSrTYCA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.15731034,user->item
in,156914,user[20415] (LnmJwGICM54BbrfWOShCXg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.15250053,user->item
in,171210,user[34711] (53_Eac6MvU0fr2lmMlTIRQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.14062971,user->item
in,160644,user[24145] (2ZtqYY6BZg53MJd7qoYT0g),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.13812390,user->item
in,167298,user[30799] (Z2V0QcIHdTrb3ty9SnlgEg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.13588712,user->item
in,179241,user[42742] (uLk3HSYVPKbvjAjdgf62Cg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.13546042,user->item
in,142605,user[6106] (sxrkRI8Ncd8pysgkC_oLxA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.13379122,user->item
in,160655,user[24156] (gWxac7OR92Q538fphDE6mA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.13173601,user->item
in,152155,user[15656] (LGDG2rhF1fsbcY3iPfmj5w),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.12713574,user->item
in,169884,user[33385] (nDE9rO4ySQ8PbPR36k3I0g),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.12663522,user->item
in,181300,user[44801] (7R13F744wiEZdFJ634GU_A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.12662522,user->item
in,158189,user[21690] (SbzkQ6M5hRhDuYOoVe4H0A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.12471732,user->item
in,146001,user[9502] (lC97Y25jUV0DVCCAtR5rkQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.11904733,user->item
in,173208,user[36709] (He2UXphOsEq7U5LDyd3n4Q),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.11420739,user->item
in,167478,user[30979] (c5ebpS7ex6npffT9Nlvqvw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.11394895,user->item
in,169687,user[33188] (LoCpepvopAzq2EKT2g4wwA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.11167450,user->item
in,167197,user[30698] (UnWmjPOkbUTOefdQA1VFzw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10889802,user->item
in,145775,user[9276] (0jysa5m28UvY6AMjHtU4aw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10841237,user->item
in,153948,user[17449] (Ck73f1qtZbu68F_vjzsBrQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10782666,user->item
in,140744,user[4245] (fdElcNLGXA4jUVTqwkgioQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10494512,user->item
in,168149,user[31650] (bL1WfC79oRhrZ4qATEJuBw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10309640,user->item
in,157745,user[21246] (lTlAN7WXq6hEdzBiSYxknQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10243783,user->item
in,173693,user[37194] (RB1abtdoWjClQjQ2BVgPwA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10203534,user->item
in,172810,user[36311] (PqX6OuXz7II9RHWmGEp0QQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.10025839,user->item
in,168314,user[31815] (LF0dQ2QgKbmv6gb5xgxAFA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.09213027,user->item
in,182082,user[45583] (G7ppJ0NKJyW_jjy1nU9ZHg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.09136811,user->item
in,170226,user[33727] (4ZdoOleUK9Tx6LiCQNXqng),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.08960193,user->item
in,152349,user[15850] (XTXVPAkymeR9dkBiuQjKig),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.08912993,user->item
in,139450,user[2951] (dyHHJs4gHHOW6EON4xHRQA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.08451524,user->item
in,178558,user[42059] (WE3juJ0iRPsQ6e18VynwDQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.08393944,user->item
in,177005,user[40506] (Ir0stkOXlnnTrT9hN0Kozw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.08121863,user->item
in,175927,user[39428] (AJByiqOSSkG66SlnnfstPQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.07705943,user->item
in,150002,user[13503] (RWIOyyHjbgt61FPxuFHe1Q),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.07459127,user->item
in,177424,user[40925] (c1EdlCQyw9sJfQjt3Qzqpw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.07410002,user->item
in,171594,user[35095] (XOk0Wx1X2qzK5GQq05Aaww),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.07320572,user->item
in,146124,user[9625] (WWC17TMB0z3sfKgKu1IbGw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.07204061,user->item
in,150083,user[13584] (rgvuMmaMu8jqnlt90Ydn9w),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.06828428,user->item
in,161658,user[25159] (rJOb7tYaJfqBbS4Pb4q30Q),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.06501076,user->item
in,153960,user[17461] (EvPIHxrIba_KEFkpJG1dzw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.06485210,user->item
in,159893,user[23394] (9PZKQuLC5lUs0rJBbWOvjg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.06261218,user->item
in,182376,user[45877] (r8lzy9r5RBhIagWj9Qz9fg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.06101644,user->item
in,179382,user[42883] (OMEl_8PMsst9UVF5l0k7Sg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05680406,user->item
in,170839,user[34340] (j9qxRwGC416Ol88ye4BSCw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05673473,user->item
in,182210,user[45711] (MfRJ9k39Rl0EK3qyozPX9g),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05474551,user->item
in,181966,user[45467] (FgMWx8pCjrST_Pqvm9NLdA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05370947,user->item
in,181860,user[45361] (4OuY8zCZ6LoiQNpMtE802A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05313129,user->item
in,142040,user[5541] (9uKbKAfG_N2MrXDZdUuV3Q),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05153964,user->item
in,149044,user[12545] (EMM4HqI1mV7SwqXen6knJw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05147500,user->item
in,156916,user[20417] (FNN2v38cAZucLMxMmN83JQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05077219,user->item
in,168911,user[32412] (fpcHZiCx0yCdXZCtVOqJrg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.05028653,user->item
in,160312,user[23813] (h0fffFM3GcXll6FsgUGC8g),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04922652,user->item
in,164203,user[27704] (4ZkQwaOoLT2eJWux9fE1Jw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04764887,user->item
in,175336,user[38837] (BbVdH18QJVn2cYuFHvgAEA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04559764,user->item
in,146078,user[9579] (9jA5_7o9V4m6i8ZRb4t6LA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04544055,user->item
in,154347,user[17848] (pazeYPyJ2ycDiNDcmamntQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04295656,user->item
in,156833,user[20334] (A7n1N1cHdrGZRjM9df7MGg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04255868,user->item
in,174376,user[37877] (CHomvHLiappeENd8SbU9nQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04201023,user->item
in,144960,user[8461] (20svwt6_PknWMO7Ph9p4mw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04145197,user->item
in,140602,user[4103] (sZCDmgrGyvHTrAha08KqDA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.04127887,user->item
in,176411,user[39912] (W0VE9M7Dikrpol8j1_QqyQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03944727,user->item
in,152043,user[15544] (QG9ZJatKSWj5p5VrW3cfMA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03856707,user->item
in,163595,user[27096] (UK2DsID5q3MCqYX23S6xXw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03835174,user->item
in,163682,user[27183] (arytb273xKMYd8q4bcyfAA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03685330,user->item
in,179231,user[42732] (fQH_rE23qWixF0uvTl3Vcw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03650288,user->item
in,158492,user[21993] (lJaMhVl641JJhTZhR3s_EQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03628770,user->item
in,163573,user[27074] (LY1iz1qMdTiS7RiGORoRUQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03555891,user->item
in,169572,user[33073] (9IeA8hN8ilCwXZH9gmWzXg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03477385,user->item
in,169367,user[32868] (P26Oih5WLcBC6U1zIEnf_w),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03463105,user->item
in,159870,user[23371] (4zYIcJNAaiYHZkRPcGb_tA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03263879,user->item
in,157100,user[20601] (0tZ7Lk7VZlEjdbLzdYTrzw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03198918,user->item
in,174342,user[37843] (YkXrZ1QLl19ohcPXpvMh5A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03115228,user->item
in,179153,user[42654] (kszac3OHPpWNENAi91Gurw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03099536,user->item
in,175655,user[39156] (bklPCroQvuXcatBrnaAU_w),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.03024539,user->item
in,155447,user[18948] (PnP7LY0ZyY0JkbZp4ecz5A),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02941994,user->item
in,144883,user[8384] (S6XAGgqKh9BBA8NRmQ3BKg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02850952,user->item
in,147358,user[10859] (0ibm06KpYdnGL8Ga55w5RQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02846461,user->item
in,138842,user[2343] (UyuWAvDcLp4zU1Wfc1PNXg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02836667,user->item
in,179539,user[43040] (i9qCsgl81_CMsnMuc67hqg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02798441,user->item
in,146789,user[10290] (4d13xAX2jp2EbGF8I9eZZw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02783719,user->item
in,171696,user[35197] (n8sxD3ybFwCHhOo9P3bVhw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02599257,user->item
in,151786,user[15287] (rXDqOtMie36VjQMLQdwHsA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02397650,user->item
in,166325,user[29826] (eaOGQRNuxSFp1eWoaLjiag),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02382732,user->item
in,176816,user[40317] (BlSbxxb1vyfFoLGjfHh5dg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02306679,user->item
in,162391,user[25892] (7bhQQHkTdtOucIpdfLAnSg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02286574,user->item
in,162795,user[26296] (wlc3ueOUwo5e3NFqeVWeDw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02267881,user->item
in,172306,user[35807] (OGMT9AFPZy_2hfiNCBW3ww),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02215105,user->item
in,45772,entity[45772] (city::Phoenix),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02206111,city_inv
in,154420,user[17921] (1uVmN3vSvxCrxijXFwtIrA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02120248,user->item
in,169527,user[33028] (QOZxUF99ILhhs4XE764FPQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02045641,user->item
in,137793,user[1294] (WMMI5Q4Rmm1Rqdu0jOvyhQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.02017891,user->item
in,175132,user[38633] (6GT6kAIyCT9MA7y1ZN_PUw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01993064,user->item
in,150089,user[13590] (fSR_UX9kSeU4oOkrP4zacg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01954868,user->item
in,180900,user[44401] (vrwEyaJSte3zyFDKP7PaFg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01744840,user->item
in,145891,user[9392] (GXZ5jqnaCdcoYM11pfXoCA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01546233,user->item
in,166600,user[30101] (li7AtdY322dAqBGicsgL0g),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01491432,user->item
in,139652,user[3153] (xB6hzmt8aZ06xqdFpLSRoA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01469692,user->item
in,161529,user[25030] (sTAAPSkBP_6zxpajW40bHw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01460544,user->item
in,179742,user[43243] (vZFYa63rZtbyiL4bH32CdQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01408226,user->item
in,149645,user[13146] (8SgjU2fID9VqKQooFt1DIQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01290942,user->item
in,137722,user[1223] (pKn_H1nkgrwJS6TuHODsvQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01284569,user->item
in,138632,user[2133] (Fsl2PiYgazF_9DaBpCrYdg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01236358,user->item
in,180057,user[43558] (3ABugfXekKDaV4F1iBg0TQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01183063,user->item
in,162226,user[25727] (LpqOueZj2CQjLn5dUDfyWg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01144484,user->item
in,161391,user[24892] (gKX5BAYV81HOtBqBvhuQvg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01132257,user->item
in,180891,user[44392] (ssY5madTrd_ZAiV8av9kug),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.01085959,user->item
in,178657,user[42158] (keQE5jr6dgAiJGzrpYdnYw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00919595,user->item
in,167882,user[31383] (Ysqfg2Ah_i3mBCxWHCFBhA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00857700,user->item
in,145508,user[9009] (SNQcE_Bc0QAbxFu5F1dTzw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00737669,user->item
in,137452,user[953] (9uE0smG2bwgkI95RPj0lPQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00719185,user->item
in,137636,user[1137] (r9tjKaqLvLKF7PvDnUsFnA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00684658,user->item
in,145077,user[8578] (1Z8g8lyU6ILsItOKJmJmxQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00658001,user->item
in,139014,user[2515] (NsegE9Mqm3GCQeSx0v0tYw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00653874,user->item
in,59383,entity[59383] (?),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00652806,attributes::Ambience_inv
in,145007,user[8508] (7GVA958q4zs5Z8cdHauU5Q),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00647337,user->item
in,140284,user[3785] (WwW0bh9cXtyl4ruIKjlAqg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00637277,user->item
in,138469,user[1970] (gynMtvoyHZrSDsHMecwd8Q),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00631006,user->item
in,140283,user[3784] (Eg5niduTCVnaIBzGmoLiVQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00610722,user->item
in,171307,user[34808] (zJ0WVV_HdEGjBJ_JlXS9Ig),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00593479,user->item
in,159663,user[23164] (fCWEsW3lhZk2RQ0zPrqvsw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00551779,user->item
in,139433,user[2934] (cMEtAiW60I5wE_vLfTxoJQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00551507,user->item
in,136955,user[456] (dIIKEfOgo0KqUfGQvGikPg),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00481150,user->item
in,141826,user[5327] (kjeX2RXvW7RhBbD2QLd5jA),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00282232,user->item
in,137537,user[1038] (sTcYq6goD1Fa2WS9MSkSvQ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00212067,user->item
in,46168,entity[46168] (categories::Korean),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00202262,categories_inv
in,45968,entity[45968] (categories::Thai),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00127880,categories_inv
in,162265,user[25766] (IkvaB4ij28xrBgh5Qz4KPw),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00091115,user->item
in,50690,entity[50690] (categories::Japanese),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00050334,categories_inv
in,45587,entity[45587] (state::AZ),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00029952,state_inv
in,48479,entity[48479] (?),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00017735,categories_inv
in,45627,entity[45627] (categories::Bars),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00014354,categories_inv
in,45762,entity[45762] (categories::Nightlife),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00008967,categories_inv
